slug,section,index,interwencja,suggestedZone,confidence,alternatives,previousZone,finalZone
upadki,19.3,0,"Przeprowadzenie wywiadu z pacjentką dotyczącego: • częstości i okoliczności upadku, • rodzaju aktywności przed upadkiem: co pacjentka robiła, jak się czuła? (jakie wystąpiły objawy prodromalne, np. zawroty głowy, zaburzenia równowagi), • stanu świadomości i procesów poznawczych podczas upadku (Czy pacjentka pamięta chwilę utraty równowagi?), • stanu świadomości i dolegliwości po upadku (Jak się czuła, gdy znalazła się na podłodze? Czy mogła wstać o własnych siłach, jeżeli nie, to dlaczego?), • chorób ostrych i przewlekłych, • stosowanych leków, • sprawności funkcjonalnej (podstawowych czynności dnia codziennego, złożonych czynności dnia codziennego), • czynników środowiskowych [Kędziora-Kornatowska, Biercewicz, 2017; Deskur-Śmielecka, 2019].",glowa,medium,,glowa,glowa
upadki,19.3,1,"Wykonanie pomiarów/badań, takich jak: • pomiary ciśnienia tętniczego krwi i tętna, • wykonanie próby ortostatycznej, • ocena czucia powierzchownego na kończynach dolnych, czucia głębokiego, odruchów ścięgnistych, obecności objawów pozapiramidowych i objawów ognistych, • ocena czynności stawów kończyn dolnych, siły mięśni (ocena obrażeń ciała ze szczególnym uwzględnieniem układu ruchu), • badanie ostrości wzroku i słuchu, • badanie zaburzenia równowagi i chodu, • pobranie krwi do badań laboratoryjnych oznaczenia hemoglobiny, mocznika w surowicy, kreatyniny w surowicy, glikemii, witaminy D w surowicy [Deskur-Śmielecka, 2019; Podhorecka, 2019].",konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
upadki,19.3,2,"Podjęcie działań leczniczo-pielęgnacyjnych adekwatnych do rodzaju obrażeń i rozpoznanych czynników ryzyka: • wykonanie okładu chłodzącego, • podanie leku przeciwbólowego zgodnie z indywidualną kartą zleceń, • wyjaśnienie pacjentce konieczności nakładania żelu lub maści, np. Fastum, Arcalen, • pouczenie o konieczności systematycznego monitorowania stanu zdrowia, • podjęcie próby zmniejszenia liczby preparatów, eliminacji leków nasennych krótko działających, • unikanie przyjmowania przed snem większej ilości płynów [Skalska, Żak, 2016].",skora,medium,,skora,skora
upadki,19.3,3,"Wzmocnienie poczucia bezpieczeństwa chorej i poprawa jej funkcjonowania przez: • motywowanie do podejmowania aktywności fizycznej i czynności związanych z samoopieką, • omówienie bezpiecznego funkcjonowania podczas czynności dnia codziennego, • wskazanie konieczności wprowadzenia modyfikacji zmierzającej do eliminacji zewnętrznych czynników sprzyjających upadkom, • edukację w zakresie przyczyn upadków, w tym organizacji bezpiecznego środowiska zewnętrznego, • zapoznanie z technikami upadku, ograniczającymi urazy (szczególnie u osób narażonych na złamania kości), • omówienie właściwego postępowania po upadku, • zapoznanie z konwencjonalnymi technikami podnoszenia się po upadku polegającymi na stopniowym przejściu z pozycji leżącej do siedzącej, następnie do klęku, tak aby zakończyć na pozycji stojącej, wspierając się o krzesło, ławkę lub inny mebel w pobliżu oraz metodą ruchów obejmującą naukę ruchów wspak [Podhorecka, 2019], • wskazanie możliwości wezwania pomocy, • zachęcenie do regularnej rehabilitacji indywidualnie dostosowanej do stanu zdrowia i możliwości pacjentki, szczególnie do ćwiczeń poprawiających kondycję ruchową i równowagę [Deskur-Śmielecka, 2019; Podhorecka, 2019].",,none,,,
upadki,19.3,4,"Nawiązanie kontaktu terapeutycznego przez: • okazanie akceptacji i szacunku, cierpliwości i opanowania, życzliwości, • aktywne słuchanie, • umożliwienie chorej wyrażenia uczuć, wypowiadania się na temat nurtujących ją problemów i rozładowywanie nagromadzonych emocji poprzez rozmowę. Zastosowanie psychoterapii elementarnej: • wyjaśnienie wątpliwości pacjentki, • niwelowanie negatywnych uczuć związanych z upadkiem, zachęcanie do mobilizowania sił obronnych organizmu pacjentki poprzez naukę bezpiecznego transferu, np. wdrożenie torów przeszkód, ćwiczeń wstawania po upadku [Kędziora-Kornatowska, Biercewicz, 2017; Skalska, Żak, 2016].",,none,,,
zakazenia-szpitalne-ryzyko-wystapienia,19.4,0,"Pomiar, ocena i dokumentowanie wartości temperatury ciała.",cale-cialo,medium,,cale-cialo,cale-cialo
zakazenia-szpitalne-ryzyko-wystapienia,19.4,1,"Ocena funkcji pęcherza moczowego: • ilości dostarczanych płynów oraz objętości wydalanego moczu (bilans płynów), • częstości mikcji w ciągu dnia i nocy, • zdolności utrzymania moczu do czasu mikcji, • dolegliwości bólowych związanych z mikcją, • epizodów moczenia się i trudności w utrzymaniu higieny osobistej, • zapachu i wyglądu moczu, • wyników badań laboratoryjnych moczu.",miednica,high,,miednica,miednica
zakazenia-szpitalne-ryzyko-wystapienia,19.4,2,Cewnikowanie pęcherza moczowego tylko w razie bezwzględnej konieczności/skracanie czasu utrzymania cewnika.,miednica,high,,miednica,miednica
zakazenia-szpitalne-ryzyko-wystapienia,19.4,3,Ćwiczenia oddechowe. Ćwiczenia skutecznego kaszlu. Ćwiczenia ogólnie usprawniające i ogólnokondycyjne. Zmiana pozycji ciała pacjentki. Wysokie ułożenie pacjentki w łóżku.,plecy,low,usta-drogi-oddechowe:3 klatka-piersiowa:3,plecy,plecy
zakazenia-szpitalne-ryzyko-wystapienia,19.4,4,"Przestrzeganie zasad aseptyki i antyseptyki podczas zakładania i utrzymania dostępu naczyniowego. Stosowanie opatrunków transparentnych umożliwiających obserwację miejsca wkłucia. Monitorowanie miejsca wkłucia w kierunku cech stanu zapalnego (obrzęku, zaczerwienienia, bólu). Dokumentowanie prowadzonej opieki nad dostępem naczyniowym.",konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
zakazenie-miejsca-operowanego-ryzyko-wystapienia-zakazenia,19.5,0,"Wywiad z pacjentem w kierunku rozpoznania czynników ryzyka ZMO: palenia tytoniu, stanu odżywienia, chorób współistniejących (np. cukrzyca, niewydolność krążenia, choroby nowotworowe, przewlekła niewydolność nerek, aktywne zakażenia). W przypadku palenia tytoniu - edukacja terapeutyczna pacjenta w zakresie zaprzestania palenia w okresie przedoperacyjnym co najmniej miesiąc przed planowaną operacją Ocena stanu odżywienia i w razie potrzeby podjęcie zaleconej interwencji żywieniowej co najmniej 2-4 tygodnie przed operacją w: • niedożywieniu; zalecenie zbilansowanej diety we współpracy z dietetykiem klinicznym, z uwzględnieniem preparatów przemysłowych ONS, • otyłości - wskazówki dietetyczne w okresie przedoperacyjnym (co najmniej 4 tygodnie), wdrożenie diety zbilansowanej niskokalorycznej po konsultacji z dietetykiem.",,none,,,
zakazenie-miejsca-operowanego-ryzyko-wystapienia-zakazenia,19.5,1,"W przypadku hiperglikemii - monitorowanie poziomu, ustabilizowanie wartości glikemii W przypadku występowania aktywnych zakażeń - przekazanie pacjentowi zaleceń dotyczących eradykacji patogenów poprzez zastosowanie antybiotykoterapii.",,none,,,
zakazenie-miejsca-operowanego-ryzyko-wystapienia-zakazenia,19.5,2,"Przygotowanie pacjenta do operacji w zakresie: • higieny skóry, • pola operacyjnego (usunięcie owłosienia w razie potrzeby oraz poinformowanie pacjenta o nieusuwaniu owłosienia we własnym zakresie).",skora,medium,,skora,skora
zakazenie-miejsca-operowanego-ryzyko-wystapienia-zakazenia,19.5,3,"Postępowanie w okresie okołooperacyjnym: • dekontaminacja łóżka pacjenta i wyposażenie go w czystą bieliznę pościelową, • przestrzeganie higieny rąk przez personel medyczny, • przestrzeganie zasad antyseptyki pola operacyjnego, • zastosowanie okołooperacyjnej, profilaktycznej antybiotykoterapii, • utrzymanie normotermii.",,none,,,
bol-u-dzieci,19.6,0,"Ocena bólu i czynników modulujących doznania bólowe, jak: gorączka, lęk, negatywne stany emocjonalne, zmęczenie.",cale-cialo,medium,,cale-cialo,cale-cialo
bol-u-dzieci,19.6,1,"Ocenianie charakteru, natężenia i lokalizacji doznań bólowych za pomocą dostępnych narzędzi do oceny bólu.",,none,,,
bol-u-dzieci,19.6,2,Założenie karty obserwacyjnej bólu („karta bólu”) i dokumentowanie w niej wszystkich pomiarów. Utrzymanie stałego przepływu informacji między członkami zespołu terapeutycznego.,,none,,,
bol-u-dzieci,19.6,3,"Podawanie leków zgodnie z kartą zleceń lekarskich (leczenie samej choroby i leczenie bólu): niesteroidowe leki przeciwzapalne - NLPZ, leki z grupy glikokortykosteroidów, cytostatyki, leki immunosupresyjne, leki biologiczne, leki modulujące przebieg choroby (sulfasalazyna, leki przeciwmalaryczne).",,none,,,
bol-u-dzieci,19.6,4,Wdrożenie farmakoterapii adjuwantowej (np. anksjolityków) i ocena efektywności podjętych działań.,,none,,,
bol-u-dzieci,19.6,5,"Ocena efektów leczenia przeciwbólowego i istoty choroby - (regularny pomiar natężenia bólu i jego charakteru, ocena efektywności snu i wypoczynku, ocena aktywności fizycznej, ocena tolerancji leków analgetycznych i adjuwantowych).",,none,,,
bol-u-dzieci,19.6,6,Monitorowanie/ocena ewentualnych niepożądanych objawów stosowanej analgezji. Pojawienie się podczas farmakoterapii prewencyjnej niepożądanych objawów terapii analgetycznej.,,none,,,
bol-u-dzieci,19.6,7,"Ograniczenie aktywności fizycznej, ale nie jej wyeliminowanie - wyjaśnienie dziecku i jego opiekunom konieczności prowadzenia gimnastyki i utrzymywania aktywności fizycznej.",,none,,,
bol-u-dzieci,19.6,8,"Zapewnienie warunków do snu i wypoczynku. Zmniejszenie zmęczenia. W przypadku bezsenności lub gdy w nocy sen był nieefektywny (sen przerywany, płytki) włączenie leczenia farmakologicznego na zlecenie lekarza (leków przeciwdepresyjnych, anksjolityków) i ocena efektywności ich działania.",,none,,,
bol-u-dzieci,19.6,9,Komasacja zabiegów pielęgnacyjnych.,,none,,,
bol-u-dzieci,19.6,10,"Ocena funkcjonowania pacjenta z użyciem kwestonariuszy. Ocena możliwości samoobsługowych dziecka i jego aktywności oraz dobór systemu pielęgnowania do potrzeb i możliwości dziecka (całkowicie kompensujący, częściowo kompensujący z elementami wsparcia).",,none,,,
bol-u-dzieci,19.6,11,Przekazywanie obserwacji zespołowi terapeutycznemu.,,none,,,
bol-u-dzieci,19.6,12,"Ocena stanu psychicznego dziecka (jak: nastrój, lęk, rozdrażnienie, wycofywanie się z kontaktów społecznych, aktywność intelektualna, agresja). W przypadku zaobserwowania niepokojących objawów poinformowanie innych członków zespołu terapeutycznego (lekarza, psychologa).",,none,,,
bol-u-dzieci,19.6,13,"Ocena relacji rodzic-zespół terapeutyczny, dziecko-zespół terapeutyczny, dziecko-rodzic (np. czy dziecko chętnie nawiązuje kontakt werbalny i pozawerbalny z członkami zespołu, chętnie zgłasza dolegliwości, okazuje zaufanie).",,none,,,
bol-u-dzieci,19.6,14,"Stosowanie niefarmakologicznych metod zmniejszających natężenie ból jako elementu terapii multmodalnej np. technik relaksacyjnych (treningów rozluźniających, jak napinanie i rozluźnianie kolejnych grup mięśni w pozycji leżącej, głębokie oddychanie, trening gimnastyczny, wizualizacja).",,none,,,
bol-u-dzieci,19.6,15,Ocena skóry i błon śluzowych jamy ustnej w kierunku wykrycia zmian patologicznych (np. grzybiczych) będących przyczyną bólu jamy ustnej („zespół bolesnej jamy ustnej”). Ocena stanu przyzębia i zębów (zmiany próchnicze) w celu wyeliminowania przyczyny bólu zębów i zminimalizowania rozwoju infekcji ogólnoustrojowej.,usta-drogi-oddechowe,medium,skora:4,usta-drogi-oddechowe,usta-drogi-oddechowe
bol-u-dzieci,19.6,16,"W przypadku wystąpienia gorączki, natychmiastowe podjęcie działań obniżających gorączkę poprzez działania farmakologiczne i fizykalne.",cale-cialo,medium,,cale-cialo,cale-cialo
bol-u-osob-doroslych,19.7,0,Ocena nasilenia odczuwanego bólu za pomocą wybranej skali jednowymiarowej oraz weryfikacja pozostałych elementów badania bólu. Ocena zakresu trudności w podejmowaniu aktywności życia codziennego pacjentki. Ocena wpływu dolegliwości bólowych na funkcjonowanie w życiu codziennym.,,none,,,
bol-u-osob-doroslych,19.7,1,Zachęcanie pacjentki do podjęcia próby znalezienia czynników łagodzących dolegliwości bólowe i unikania czynników nasilających dolegliwości bólowe.,,none,,,
bol-u-osob-doroslych,19.7,2,Ocena umiejętności pacjentki oraz jej rodziny/ opiekuna w radzeniu sobie ze stresem i bólem. Zachęcanie pacjentki do podjęcia współpracy z rodziną oraz korzystania z jej pomocy.,,none,,,
bol-u-osob-doroslych,19.7,3,Motywowanie pacjentki do wykazywania postawy zaangażowania w codzienną aktywność oraz udzielanie wsparcia.,,none,,,
bol-u-osob-doroslych,19.7,4,"Wyjaśnienie zalet oraz konieczności stosowania fizykoterapii, ocena jej wpływu na zmniejszenie dolegliwości bólowych u pacjentki. Zachęcanie pacjentki do uczęszczania na zlecone zabiegi kinezyterapii oraz do samodzielnego wykonywania ćwiczeń w domu. Motywowanie pacjentki do wykonywania nawet niewielkich ruchów chorą kończyną. Pouczenie pacjentki o konieczności ograniczenia aktywności przeciążających stawy w obrębie lewej kończyny górnej. Zapoznanie pacjentki z techniką lekkiego dotykania kończyny górnej tkaniną o wyraźnej fakturze w celu desensytyzacji.",konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
bol-u-osob-doroslych,19.7,5,Poinformowanie pacjentki o konieczności przestrzegania zaleceń związanych z przyjmowaniem leków przeciwbólowych.,,none,,,
bol-u-osob-doroslych,19.7,6,"Edukacja pacjentki oraz jej rodziny/opiekuna w obszarze zarządzania własnym bólem poprzez: akceptację, kontrolę, stymulację codziennych czynności, wyznaczanie prostych celów, umiejętności relaksacji oraz prowadzenie „dzienniczka obserwacyjnego”.",,none,,,
zaburzenia-obrazu-siebie,20.1,0,"Nawiązanie kontaktu terapeutycznego przez: • okazanie akceptacji i empati, • szczerość i otwartość, • stworzenie poczucia bezpieczeństwa, • uważne słuchanie oraz milczenie terapeutyczne, • mówienie w pierwszej osobie, • identyfikacja mocnych stron, • klaryfikacja uczuć i emocji, • mówienie w sposób spokojny i zdeterminowany, • opanowanie w obliczu zachowań agresywnych i obraźliwych, • pokazywanie źródeł negatywnych emocji prowadzących do agresji, • kontrolowanie własnych uczuć i emocji w trakcie kontaktu z pacjentką. Próba wzmocnienia samooceny przez: • rozpoznanie czynników wpływających na niską samoocenę, • nieocenianie postawy pacjentki, • stosowanie wzmocnień pozytywnych, • wzmacnianie poczucia bycia osobą wartościową, • zachowanie pozycji otwartej, nastawionej na słuchanie.",,none,,,
zaburzenia-obrazu-siebie,20.1,1,"Ułatwienie nawiązania kontaktu z otoczeniem: • zbudowanie komunikacji opartej na szczerości i zaufaniu, • stwarzanie poczucia bezpieczeństwa przez obecność przy chorej i zapewnienie o gotowości do pomocy, • zachęcanie chorej do brania udziału w zajęciach grupowych i terapii zajęciowej, • zachęcanie do nawiązywania kontaktów z rówieśnikami oraz rodziną.",glowa,medium,,glowa,glowa
zaburzenia-obrazu-siebie,20.1,2,"Zmniejszenie poziomu agresji i autoagresji przez: • obserwację chorej w celu wykrycia ewentualnych zachowań bezpośrednio zagrażających jej życiu bądź zdrowiu, • zachowanie spokojnego tonu głosu podczas rozmowy, • stworzenie możliwości odreagowania negatywnych emocji przez rozmowę lub udział w zajęciach terapeutycznych (np. psychorysunek), • umiejętne odpieranie zarzutów chorej, • rozmowa o uczuciach, które powodują agresję, • niemoralizowanie i nieocenianie zachowania chorej.",,none,,skora,
zaburzenia-obrazu-siebie,20.1,3,"Przywrócenie kondycji fizycznej pozwalającej na normalne funkcjonowanie poprzez terapię żywieniową: • obserwacja chorej podczas spożywania posiłków, • zmniejszanie lub eliminowanie następstw choroby (niedopuszczenie do zagłodzenia, zapobiegnięcie dalszej utracie masy ciała), • stosowanie w pierwszym okresie choroby diety o wysokiej wartości energetycznej; taką dietę utrzymuje się do czasu, gdy chora uzyska jej wieku, • w przypadku niechęci do przyjmowania pokarmów, połączonej ze znacznym ubytkiem masy ciała należy rozważyć (wspólnie z zespołem terapeutycznym) założenie sondy żołądkowej lub zastosowanie żywienia parenteralnego.",brzuch,high,,brzuch,brzuch
zaburzenia-obrazu-siebie,20.1,4,"Z chwilą poprawy stanu somatycznego (przy współpracy członków zespołu terapeutycznego) włączenie chorej w proces psychoterapii: • terapia indywidualna ma pomóc w codziennym funkcjonowaniu przez zmniejszenie poziomu depresji, uczenie radzenia sobie z lękami związanymi z wchodzeniem w dorosłość; terapia pomaga kształtować bardziej realistyczny obraz siebie oraz relacje z innymi, • terapia rodzinna pomaga zarówno osobie chorej, jak i jej rodzinie w zaakceptowaniu dojrzewania i usamodzielniania się; terapia umożliwia rodzinie swobodne, szczere dzielenie się uczuciami, zmienia wewnętrzne relacje, uczy, jak radzić sobie z konfliktami, z lękiem i poczuciem winy, • terapia behawioralna koncentruje się przede wszystkim na zniesieniu konkretnego objawu, opiera się na stosowaniu nagród i kar, uzależnianych od przytycia bądź schudnięcia przez chorą, • terapia grupowa charakteryzuje się tworzeniem grupy osób o podobnych problemach związanych z chorobą; stosowana w celu podtrzymania dotychczasowych efektów leczenia.",,none,,,
